id,name,theme,overall,position,height,weight,bronze_badges,silver_badges,gold_badges,hof_badges,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,hands,speed,acceleration,vertical,strength,stamina,hustle,overall_durability,speed_with_ball,ball_handle,passing_accuracy,passing_vision,passing_iq,interior_defense,perimeter_defense,help_defense_iq,pick_and_roll_defense_iq,lateral_quickness,pass_perception,reaction_time,steal,block,shot_contest,defensive_consistency,offensive_rebound,defensive_rebound,intangibles,potential,shot_close,shot_mid,shot_3pt,shot_iq,free_throw,offensive_consistency,driving_layup,standing_dunk,driving_dunk,draw_foul,post_moves,post_hook,post_fade,acrobat,backdown_punisher,consistent_finisher,contact_finisher,cross_key_scorer,deep_hooks,dropstepper,fancy_footwork,fastbreak_finisher,giant_slayer,lob_city_finisher,pick_and_roller,pro_touch,putback_boss,relentless_finisher,showtime,slithery_finisher,tear_dropper,catch_and_shoot,clutch_shooter,corner_specialist,deadeye,deep_fades,difficult_shots,flexible_release,green_machine,hot_start,hot_zone_hunter,ice_in_veins,pick_and_popper,pump_fake_maestro,quick_draw,range_extender,slippery_off_ball,steady_shooter,tireless_shooter,volume_shooter,ankle_breaker,bail_out,break_starter,dimer,downhill,dream_shake,flashy_passer,floor_general,handles_for_days,lob_city_passer,needle_threader,pass_fake_maestro,post_spin_technician,quick_first_step,space_creator,stop_and_go,tight_handles,unpluckable,box,brick_wall,chase_down_artist,clamps,defensive_leader,heart_crusher,interceptor,intimidator,lightning_reflexes,moving_truck,off_ball_pest,pick_dodger,pick_pocket,pogo_stick,post_move_lockdown,rebound_chaser,rim_protector,tireless_defender,trapper,worm,alpha_dog,enforcer,extremely_confident,expressive,high_work_ethic,legendary_work_ethic,pat_my_back,unpredictable
9437,Wilt Chamberlain,Invincible Wilt Chamberlain,99,C,"['7', '1', '', '', '215', '', '', '']","['7', '1', '', '', '215', '', '', '']",0,0,7,64,99.0,99.0,96.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,99,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,80,99.0,99.0,97,98.0,99.0,95,99.0,99.0,99.0,99,99,99.0,99.0,96.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,99,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,80,99.0,99.0,97,98.0,99.0,95,99.0,99.0,99.0,99,99,99.0,99.0,96.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,99,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,80,99.0,99.0,97,98.0,99.0,95,99.0,99.0,99.0,99,99,99.0,99.0,96.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,None,None,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,Gold,HOF,None,Gold,HOF,HOF,HOF,HOF,Gold,Gold,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Yes,None,None,Yes,None,None,None,None
9409,David Robinson,Invincible David Robinson,99,C,"['7', '1', '', '', '215', '', '', '']","['7', '1', '', '', '215', '', '', '']",0,0,3,65,99.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,99.0,99.0,99,99.0,75,98.0,99.0,97.0,97.0,97.0,99.0,99.0,99.0,97,99.0,99.0,96,99.0,99.0,96,99.0,99.0,99.0,99,99,99.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,99.0,99.0,99,99.0,75,98.0,99.0,97.0,97.0,97.0,99.0,99.0,99.0,97,99.0,99.0,96,99.0,99.0,96,99.0,99.0,99.0,99,99,99.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,99.0,99.0,99,99.0,75,98.0,99.0,97.0,97.0,97.0,99.0,99.0,99.0,97,99.0,99.0,96,99.0,99.0,96,99.0,99.0,99.0,99,99,99.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,None,None,HOF,HOF,None,HOF,HOF,Gold,HOF,HOF,Gold,None,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Yes,None,None,None,None,None,None,None
9688,Kareem Abdul-Jabbar,G.O.A.T. Kareem Abdul-Jabbar,99,C,"['7', '2', '', '', '218', '', '', '']","['7', '2', '', '', '218', '', '', '']",0,0,0,74,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,88,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,89,99.0,99.0,88,99.0,99.0,89,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,88,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,89,99.0,99.0,88,99.0,99.0,89,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,88,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,89,99.0,99.0,88,99.0,99.0,89,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,None,None,Yes,None,Yes,None,None
9302,Moses Malone,Invincible Moses Malone,99,C,"['6', '10', '', '', '208', '', '', '']","['6', '10', '', '', '208', '', '', '']",0,0,10,61,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,99.0,99.0,99,99.0,90,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,89,99.0,99.0,95,99.0,99.0,95,99.0,99.0,99.0,99,99,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,99.0,99.0,99,99.0,90,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,89,99.0,99.0,95,99.0,99.0,95,99.0,99.0,99.0,99,99,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,99.0,99.0,99,99.0,90,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,89,99.0,99.0,95,99.0,99.0,95,99.0,99.0,99.0,99,99,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,None,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,Gold,None,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,Gold,Gold,Gold,None,Gold,HOF,HOF,HOF,Gold,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Yes,None,None,None,None,None,None,Yes
9439,Paul George,Invincible Paul George,99,PG,"['6', '9', '', '', '205', '', '', '']","['6', '9', '', '', '205', '', '', '']",0,0,4,64,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99,99.0,85,99.0,99.0,97.0,97.0,97.0,97.0,99.0,99.0,94,99.0,99.0,94,99.0,97.0,92,99.0,97.0,97.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99,99.0,85,99.0,99.0,97.0,97.0,97.0,97.0,99.0,99.0,94,99.0,99.0,94,99.0,97.0,92,99.0,97.0,97.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99,99.0,85,99.0,99.0,97.0,97.0,97.0,97.0,99.0,99.0,94,99.0,99.0,94,99.0,97.0,92,99.0,97.0,97.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,None,None,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,Gold,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Yes,None,None,Yes,None,Yes,None,None
9368,Dwight Howard,Invincible Dwight Howard,99,C,"['6', '11', '', '', '210', '', '', '']","['6', '11', '', '', '210', '', '', '']",0,0,4,66,99.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,88,99.0,96.0,97.0,97.0,97.0,99.0,99.0,99.0,96,99.0,99.0,82,99.0,99.0,94,99.0,99.0,99.0,99,99,99.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,88,99.0,96.0,97.0,97.0,97.0,99.0,99.0,99.0,96,99.0,99.0,82,99.0,99.0,94,99.0,99.0,99.0,99,99,99.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99,99.0,88,99.0,96.0,97.0,97.0,97.0,99.0,99.0,99.0,96,99.0,99.0,82,99.0,99.0,94,99.0,99.0,99.0,99,99,99.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,None,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,Gold,None,Gold,None,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,Yes,Yes,Yes,None,None,Yes,None
9401,Stephen Curry,Invincible Stephen Curry,99,PG,"['6', '3', '', '', '190', '', '', '']","['6', '3', '', '', '190', '', '', '']",0,0,3,65,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,98.0,99,99.0,90,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,84,99.0,99.0,97,99.0,97.0,82,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,98.0,99,99.0,90,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,84,99.0,99.0,97,99.0,97.0,82,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,98.0,99,99.0,90,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,84,99.0,99.0,97,99.0,97.0,82,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,98.0,98.0,98.0,HOF,Gold,HOF,HOF,HOF,None,None,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,None,Yes,None,None,Yes,Yes,None,None,None
9387,Kareem Abdul-Jabbar,Invincible Kareem Abdul-Jabbar,99,C,"['7', '2', '', '', '218', '', '', '']","['7', '2', '', '', '218', '', '', '']",0,0,5,62,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,99.0,99.0,99,99.0,88,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,89,98.0,99.0,88,98.0,99.0,89,99.0,99.0,99.0,99,99,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,99.0,99.0,99,99.0,88,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,89,98.0,99.0,88,98.0,99.0,89,99.0,99.0,99.0,99,99,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,98.0,99.0,99.0,99,99.0,88,97.0,97.0,97.0,97.0,97.0,99.0,99.0,99.0,89,98.0,99.0,88,98.0,99.0,89,99.0,99.0,99.0,99,99,99.0,99.0,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,None,HOF,HOF,Gold,Gold,HOF,HOF,HOF,HOF,HOF,None,Gold,HOF,None,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,None,None,HOF,HOF,HOF,HOF,HOF,None,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,None,None,Yes,None,Yes,None,None
9191,Kevin Garnett,Invincible Kevin Garnett,99,PF,"['6', '11', '', '', '210', '', '', '']","['6', '11', '', '', '210', '', '', '']",0,0,11,61,99.0,99.0,98.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,99.0,99.0,99,99.0,98,97.0,98.0,96.0,99.0,97.0,99.0,99.0,99.0,94,99.0,99.0,80,99.0,99.0,80,99.0,99.0,99.0,99,99,99.0,99.0,98.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,99.0,99.0,99,99.0,98,97.0,98.0,96.0,99.0,97.0,99.0,99.0,99.0,94,99.0,99.0,80,99.0,99.0,80,99.0,99.0,99.0,99,99,99.0,99.0,98.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,99.0,99.0,99,99.0,98,97.0,98.0,96.0,99.0,97.0,99.0,99.0,99.0,94,99.0,99.0,80,99.0,99.0,80,99.0,99.0,99.0,99,99,99.0,99.0,98.0,99.0,98.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,Gold,None,HOF,Gold,HOF,Gold,Gold,HOF,HOF,HOF,Gold,Gold,HOF,Gold,None,Gold,HOF,HOF,Gold,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Yes,None,None,Yes,None,None,None,None
9328,Dwyane Wade,Invincible Dwyane Wade,99,SG,"['6', '4', '', '', '193', '', '', '']","['6', '4', '', '', '193', '', '', '']",0,0,8,60,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99,99.0,80,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,81,99.0,99.0,92,99.0,99.0,95,99.0,97.0,97.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99,99.0,80,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,81,99.0,99.0,92,99.0,99.0,95,99.0,97.0,97.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,99,99.0,80,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,81,99.0,99.0,92,99.0,99.0,95,99.0,97.0,97.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,99.0,99.0,99.0,HOF,Gold,HOF,HOF,HOF,None,None,HOF,HOF,HOF,Gold,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,Gold,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,Gold,HOF,Gold,HOF,HOF,Gold,None,None,None,None,None,None,None,None
9411,Larry Bird,Invincible Larry Bird,99,PF,"['6', '9', '', '', '205', '', '', '']","['6', '9', '', '', '205', '', '', '']",0,0,4,65,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,98.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,97.0,99.0,99,99.0,95,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,84,99.0,99.0,80,99.0,98.0,80,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,98.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,97.0,99.0,99,99.0,95,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,84,99.0,99.0,80,99.0,98.0,80,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,98.0,99.0,99.0,99.0,99.0,99.0,97.0,97.0,97.0,99.0,99,99.0,95,97.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,84,99.0,99.0,80,99.0,98.0,80,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,97.0,98.0,99.0,99.0,99.0,99.0,HOF,HOF,HOF,HOF,HOF,None,Gold,HOF,HOF,HOF,None,Gold,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,None,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Yes,None,None,Yes,None,None,None,None
9210,Allen Iverson,Invincible Allen Iverson,99,SG,"['6', '0', '', '', '182', '', '', '']","['6', '0', '', '', '182', '', '', '']",0,0,2,61,99.0,99.0,99.0,99.0,99.0,99.0,99.0,95.0,99.0,99.0,96.0,95.0,96.0,99.0,99.0,99.0,99.0,99.0,99,99.0,85,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,74,99.0,99.0,90,99.0,97.0,92,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,95.0,99.0,99.0,96.0,95.0,96.0,99.0,99.0,99.0,99.0,99.0,99,99.0,85,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,74,99.0,99.0,90,99.0,97.0,92,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,95.0,99.0,99.0,96.0,95.0,96.0,99.0,99.0,99.0,99.0,99.0,99,99.0,85,99.0,99.0,99.0,99.0,99.0,97.0,99.0,99.0,74,99.0,99.0,90,99.0,97.0,92,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,95.0,99.0,99.0,96.0,95.0,96.0,HOF,None,HOF,HOF,HOF,None,None,HOF,HOF,HOF,None,None,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,None,HOF,HOF,None,Yes,None,None,Yes,None,None,None,None
9249,James Harden,Invincible James Harden,99,SG,"['6', '5', '', '', '195', '', '', '']","['6', '5', '', '', '195', '', '', '']",0,0,6,61,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,96.0,98.0,98.0,99.0,99.0,99.0,99.0,98.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,97.0,98.0,99.0,70,99.0,99.0,90,99.0,98.0,75,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,96.0,98.0,98.0,99.0,99.0,99.0,99.0,98.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,97.0,98.0,99.0,70,99.0,99.0,90,99.0,98.0,75,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,96.0,98.0,98.0,99.0,99.0,99.0,99.0,98.0,99,99.0,99,99.0,99.0,99.0,99.0,99.0,97.0,98.0,99.0,70,99.0,99.0,90,99.0,98.0,75,99.0,99.0,99.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,96.0,99.0,99.0,96.0,98.0,98.0,HOF,Gold,HOF,HOF,HOF,None,None,HOF,HOF,HOF,Gold,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,Gold,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,Gold,HOF,Gold,HOF,HOF,Gold,Yes,None,Yes,Yes,None,None,Yes,None
9388,Derrick Rose,Invincible Derrick Rose,99,PG,"['6', '3', '', '', '190', '', '', '']","['6', '3', '', '', '190', '', '', '']",0,0,7,63,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99,99.0,95,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,68,99.0,99.0,79,99.0,98.0,79,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99,99.0,95,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,68,99.0,99.0,79,99.0,98.0,79,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,98.0,98.0,98.0,99.0,99.0,99.0,99.0,99.0,99,99.0,95,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,68,99.0,99.0,79,99.0,98.0,79,99.0,98.0,98.0,99,99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.0,99.0,99.0,98.0,98.0,98.0,HOF,Gold,HOF,HOF,HOF,None,Gold,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,HOF,HOF,HOF,HOF,HOF,Gold,HOF,Gold,None,HOF,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,HOF,HOF,HOF,None,HOF,HOF,HOF,Yes,None,Yes,None,None,Yes,None,None
